gene_entrez	gene_symbol	magma_p	magma_z	drug	approved	interaction_type	source	score
780	DDR1	9.4579e-07	4.7647	NULL	False	NULL	TTD	NULL
780	DDR1	9.4579e-07	4.7647	NULL	False	NULL	TTD	NULL
780	DDR1	9.4579e-07	4.7647	PAK-104P	False	inhibitor	GuideToPharmacology	26.25383561784724
780	DDR1	9.4579e-07	4.7647	IMATINIB	True	NULL	TEND	0.7001022831425933
780	DDR1	9.4579e-07	4.7647	NULL	False	NULL	TTD	NULL
780	DDR1	9.4579e-07	4.7647	NULL	False	NULL	TTD	NULL
780	DDR1	9.4579e-07	4.7647	NULL	False	NULL	TTD	NULL
3106	HLA-B	4.1254e-07	4.9293	CARBIMAZOLE	True	NULL	PharmGKB	0.6908904109959803
3106	HLA-B	4.1254e-07	4.9293	NULL	False	NULL	PharmGKB	NULL
3106	HLA-B	4.1254e-07	4.9293	CLINDAMYCIN	True	NULL	PharmGKB	0.5527123287967842
3106	HLA-B	4.1254e-07	4.9293	INTERFERON BETA-1A	True	NULL	PharmGKB	0.1842374429322614
3106	HLA-B	4.1254e-07	4.9293	PENICILLIN V	True	NULL	PharmGKB	1.381780822
3106	HLA-B	4.1254e-07	4.9293	CLAVULANIC ACID	True	NULL	PharmGKB	0.4605936073306534
3106	HLA-B	4.1254e-07	4.9293	LAMIVUDINE	True	NULL	PharmGKB	0.1151484018326633
3106	HLA-B	4.1254e-07	4.9293	PEGINTERFERON ALFA-2A	True	NULL	PharmGKB	0.1429428436543407
3106	HLA-B	4.1254e-07	4.9293	FLOXACILLIN	True	NULL	PharmGKB	1.228249619548409
3106	HLA-B	4.1254e-07	4.9293	ABACAVIR	True	NULL	FDA	2.512328767
3106	HLA-B	4.1254e-07	4.9293	TICLOPIDINE	True	NULL	PharmGKB	0.2125816649218401
3106	HLA-B	4.1254e-07	4.9293	MINOCYCLINE	True	NULL	PharmGKB	0.3454452054979901
3106	HLA-B	4.1254e-07	4.9293	CARBAMAZEPINE	True	NULL	FDA	0.084598826
3106	HLA-B	4.1254e-07	4.9293	CLOZAPINE	True	NULL	PharmGKB	0.071225816
3106	HLA-B	4.1254e-07	4.9293	INFLIXIMAB-DYYB	True	NULL	PharmGKB	0.08914715
3106	HLA-B	4.1254e-07	4.9293	RIBAVIRIN	True	NULL	PharmGKB	0.1090879596309442
3106	HLA-B	4.1254e-07	4.9293	PHENYTOIN SODIUM	True	NULL	FDA	0.032899543
3106	HLA-B	4.1254e-07	4.9293	MEASLES VACCINE	False	NULL	PharmGKB	1.036335616
3106	HLA-B	4.1254e-07	4.9293	FOSPHENYTOIN	True	NULL	PharmGKB	0.2125816649218401
3106	HLA-B	4.1254e-07	4.9293	LAPATINIB	True	NULL	PharmGKB	0.08914715
3106	HLA-B	4.1254e-07	4.9293	PEGINTERFERON ALFA-2B	True	NULL	PharmGKB	0.086361301
3106	HLA-B	4.1254e-07	4.9293	PEGINTERFERON ALFA-2A	True	NULL	PharmGKB	0.1429428436543407
3106	HLA-B	4.1254e-07	4.9293	AMOXICILLIN ANHYDROUS	True	NULL	PharmGKB	0.290901226
3106	HLA-B	4.1254e-07	4.9293	METHIMAZOLE	True	NULL	PharmGKB	0.1973972602845657
3106	HLA-B	4.1254e-07	4.9293	SULFASALAZINE	True	NULL	PharmGKB	0.1151484018326633
3106	HLA-B	4.1254e-07	4.9293	PAZOPANIB	True	NULL	FDA	0.071471422
3106	HLA-B	4.1254e-07	4.9293	ABACAVIR	True	NULL	PharmGKB	2.512328767
3106	HLA-B	4.1254e-07	4.9293	STAVUDINE	True	NULL	PharmGKB	0.2125816649218401
3106	HLA-B	4.1254e-07	4.9293	TRICHLOROETHYLENE	False	NULL	PharmGKB	2.763561643983921
3106	HLA-B	4.1254e-07	4.9293	RECOMBINANT INTERFERON	False	NULL	NCI	0.1771513874348667
3106	HLA-B	4.1254e-07	4.9293	RECOMBINANT INTERFERON	False	NULL	PharmGKB	0.1771513874348667
3106	HLA-B	4.1254e-07	4.9293	VELIMOGENE ALIPLASMID	False	NULL	TTD	1.381780822
3106	HLA-B	4.1254e-07	4.9293	CARBAMAZEPINE	True	NULL	NCI	0.084598826
3106	HLA-B	4.1254e-07	4.9293	SULFAMETHOXAZOLE / TRIMETHOPRIM	False	NULL	PharmGKB	1.842374429322613
3106	HLA-B	4.1254e-07	4.9293	DAPSONE	True	NULL	PharmGKB	0.8793150685403386
3106	HLA-B	4.1254e-07	4.9293	OXCARBAZEPINE	True	NULL	FDA	0.076765601
3106	HLA-B	4.1254e-07	4.9293	NULL	False	NULL	PharmGKB	NULL
3106	HLA-B	4.1254e-07	4.9293	NULL	False	NULL	PharmGKB	NULL
3106	HLA-B	4.1254e-07	4.9293	NULL	False	NULL	PharmGKB	NULL
3106	HLA-B	4.1254e-07	4.9293	ISONIAZID	True	NULL	PharmGKB	0.3070624048871023
3106	HLA-B	4.1254e-07	4.9293	BACILLUS CALMETTE-GUERIN ANTIGEN	False	NULL	NCI	0.2302968036653267
3106	HLA-B	4.1254e-07	4.9293	PENICILLIN G POTASSIUM	True	NULL	PharmGKB	0.9211872146613068
3106	HLA-B	4.1254e-07	4.9293	PAZOPANIB	True	NULL	PharmGKB	0.071471422
3106	HLA-B	4.1254e-07	4.9293	THALIDOMIDE	True	NULL	NCI	0.074690855
3106	HLA-B	4.1254e-07	4.9293	METHAZOLAMIDE	True	NULL	PharmGKB	1.105424657593568
3106	HLA-B	4.1254e-07	4.9293	ETANERCEPT-SZZS	True	NULL	PharmGKB	0.106290832
3106	HLA-B	4.1254e-07	4.9293	NULL	False	NULL	PharmGKB	NULL
3106	HLA-B	4.1254e-07	4.9293	NULL	False	NULL	PharmGKB	NULL
3106	HLA-B	4.1254e-07	4.9293	FOSPHENYTOIN	True	NULL	FDA	0.2125816649218401
3106	HLA-B	4.1254e-07	4.9293	ACETAZOLAMIDE	True	NULL	PharmGKB	0.1973972602845657
346007	EYS	3.7649e-16	8.0616	NULL	False	NULL	PharmGKB	NULL
346007	EYS	3.7649e-16	8.0616	NULL	False	NULL	PharmGKB	NULL
2045	EPHA7	2.0628e-06	4.605	ZABEDOSERTIB	False	inhibitor	GuideToPharmacology	1.458546423213736
2045	EPHA7	2.0628e-06	4.605	GLPG2534	False	inhibitor	GuideToPharmacology	2.917092846427472
2045	EPHA7	2.0628e-06	4.605	ZOMIRADOMIDE	False	NULL	GuideToPharmacology	2.917092846427472
2045	EPHA7	2.0628e-06	4.605	ND-2158	False	inhibitor	GuideToPharmacology	2.917092846427472
2045	EPHA7	2.0628e-06	4.605	ND-2110	False	inhibitor	GuideToPharmacology	2.917092846427472
2045	EPHA7	2.0628e-06	4.605	IRAK-1/4 INHIBITOR	False	inhibitor	GuideToPharmacology	1.458546423213736
2045	EPHA7	2.0628e-06	4.605	ZIMLOVISERTIB	False	inhibitor	GuideToPharmacology	2.917092846427472
2045	EPHA7	2.0628e-06	4.605	IRAK4 INHIBITOR RAC-45 [PMID: 18501603]	False	inhibitor	GuideToPharmacology	2.917092846427472
2045	EPHA7	2.0628e-06	4.605	WARFARIN	True	NULL	PharmGKB	0.1767935058440892
2045	EPHA7	2.0628e-06	4.605	PF-06426779	False	inhibitor	GuideToPharmacology	2.917092846427472
2045	EPHA7	2.0628e-06	4.605	EMAVUSERTIB	False	inhibitor	GuideToPharmacology	2.917092846427472
2045	EPHA7	2.0628e-06	4.605	EDECESERTIB	False	inhibitor	GuideToPharmacology	2.917092846427472
2045	EPHA7	2.0628e-06	4.605	VANDETANIB	True	inhibitor	ChEMBL	0.050294704
2045	EPHA7	2.0628e-06	4.605	HESPERADIN	False	inhibitor	DTC	0.072927321
2045	EPHA7	2.0628e-06	4.605	IRAK4 INHIBITOR 4B [PMID: 18474425]	False	inhibitor	GuideToPharmacology	2.917092846427472
2045	EPHA7	2.0628e-06	4.605	COMPOUND 7 [WO2012007375]	False	inhibitor	GuideToPharmacology	1.458546423213736
2045	EPHA7	2.0628e-06	4.605	COMPOUND 1 [WO2012007375]	False	inhibitor	GuideToPharmacology	1.458546423213736
2045	EPHA7	2.0628e-06	4.605	TAKINIB	False	inhibitor	GuideToPharmacology	0.729273212
2099	ESR1	9.8491e-14	7.3508	TAMOXIFEN	True	inhibitor	ClearityFoundationClinicalTrial	0.056622219
2099	ESR1	9.8491e-14	7.3508	PALBOCICLIB	True	NULL	CGI	0.020029629
2099	ESR1	9.8491e-14	7.3508	FULVESTRANT	True	NULL	TdgClinicalTrial	0.2044691247495891
2099	ESR1	9.8491e-14	7.3508	CISPLATIN	True	NULL	PharmGKB	0.003384317
2099	ESR1	9.8491e-14	7.3508	EXEMESTANE	True	NULL	FDA	0.072165573
2099	ESR1	9.8491e-14	7.3508	ESTROGEN	True	NULL	TdgClinicalTrial	0.2453629496995069
2099	ESR1	9.8491e-14	7.3508	DOXYCYCLINE ANHYDROUS	True	NULL	PharmGKB	0.021335909
2099	ESR1	9.8491e-14	7.3508	MK-6913	False	agonist	ChEMBL	0.2453629496995069
2099	ESR1	9.8491e-14	7.3508	MK-6913	False	NULL	TdgClinicalTrial	0.2453629496995069
2099	ESR1	9.8491e-14	7.3508	NULL	False	NULL	CGI	NULL
2099	ESR1	9.8491e-14	7.3508	ZEARALENONE	False	NULL	DTC	0.018874073
2099	ESR1	9.8491e-14	7.3508	ZERANOL	False	NULL	DTC	0.03505185
2099	ESR1	9.8491e-14	7.3508	BORIC ACID	True	NULL	DTC	0.2453629496995069
2099	ESR1	9.8491e-14	7.3508	GENTIAN VIOLET CATION	True	NULL	DTC	0.012913839
2099	ESR1	9.8491e-14	7.3508	ALPELISIB	True	NULL	PharmGKB	0.01402074
2099	ESR1	9.8491e-14	7.3508	NULL	False	NULL	TdgClinicalTrial	NULL
2099	ESR1	9.8491e-14	7.3508	NULL	False	NULL	TdgClinicalTrial	NULL
2099	ESR1	9.8491e-14	7.3508	DIENESTROL	True	agonist	ChEMBL	0.1752592497853621
2099	ESR1	9.8491e-14	7.3508	FULVESTRANT	True	inhibitor	ChEMBL	0.2044691247495891
2099	ESR1	9.8491e-14	7.3508	ESTROGENS, CONJUGATED (USP)	True	NULL	TEND	0.1363127498330594
2099	ESR1	9.8491e-14	7.3508	NULL	False	NULL	TTD	NULL
2099	ESR1	9.8491e-14	7.3508	NULL	False	NULL	TTD	NULL
2099	ESR1	9.8491e-14	7.3508	ENDOXIFEN	False	NULL	TTD	0.3271505995993426
2099	ESR1	9.8491e-14	7.3508	FULVESTRANT	True	NULL	DTC	0.2044691247495891
2099	ESR1	9.8491e-14	7.3508	DANAZOL	True	NULL	TdgClinicalTrial	0.061340737
2099	ESR1	9.8491e-14	7.3508	HORMONE THERAPY AGENT	False	NULL	CIViC	0.2453629496995069
2099	ESR1	9.8491e-14	7.3508	DANAZOL	True	NULL	DTC	0.061340737
2099	ESR1	9.8491e-14	7.3508	METHYLISOTHIOCYANATE	False	NULL	DTC	0.2453629496995069
2099	ESR1	9.8491e-14	7.3508	DIETHYLSTILBESTROL DIPROPIONATE	False	NULL	DTC	0.1226814748497534
2099	ESR1	9.8491e-14	7.3508	RALOXIFENE HYDROCHLORIDE	True	NULL	FDA	0.029443554
2099	ESR1	9.8491e-14	7.3508	RITUXIMAB	True	NULL	FDA	0.01090502
2099	ESR1	9.8491e-14	7.3508	GENISTEIN	True	NULL	DTC	0.008460791
2099	ESR1	9.8491e-14	7.3508	NULL	False	NULL	TTD	NULL
2099	ESR1	9.8491e-14	7.3508	PROPACHLOR	False	NULL	DTC	0.03505185
2099	ESR1	9.8491e-14	7.3508	ANASTROZOLE	True	NULL	FDA	0.056622219
2099	ESR1	9.8491e-14	7.3508	COMPOUND 14 [PMID: 34333981]	False	inhibitor	GuideToPharmacology	0.1226814748497534
2099	ESR1	9.8491e-14	7.3508	FULVESTRANT	True	NULL	FDA	0.2044691247495891
2099	ESR1	9.8491e-14	7.3508	HEXACHLOROPHENE	True	NULL	DTC	0.005984462
2099	ESR1	9.8491e-14	7.3508	HYDROXYPROGESTERONE	False	NULL	DTC	0.08178765
2099	ESR1	9.8491e-14	7.3508	ABEMACICLIB	True	NULL	CGI	0.038741518
2099	ESR1	9.8491e-14	7.3508	TESTOSTERONE PROPIONATE	True	NULL	DTC	0.030670369
2099	ESR1	9.8491e-14	7.3508	BISPHENOL A	False	NULL	DTC	0.061340737
2099	ESR1	9.8491e-14	7.3508	CHEMBL:CHEMBL384441	False	NULL	DTC	0.2453629496995069
2099	ESR1	9.8491e-14	7.3508	RIBOCICLIB	True	NULL	PharmGKB	0.02726255
2099	ESR1	9.8491e-14	7.3508	CLOMIPHENE	True	NULL	TdgClinicalTrial	0.1840222122746302
2099	ESR1	9.8491e-14	7.3508	ELACESTRANT	True	NULL	PharmGKB	0.6134073742487676
2099	ESR1	9.8491e-14	7.3508	SYNTHETIC CONJUGATED ESTROGENS, A	False	NULL	TTD	0.061340737
2099	ESR1	9.8491e-14	7.3508	ESTRADIOL VALERATE	True	NULL	TdgClinicalTrial	0.062645859
2099	ESR1	9.8491e-14	7.3508	ETHYNODIOL DIACETATE	True	NULL	TdgClinicalTrial	0.1226814748497534
2099	ESR1	9.8491e-14	7.3508	QUINESTROL	True	agonist	ChEMBL	0.1962903597596056
2099	ESR1	9.8491e-14	7.3508	DIETHYLSTILBESTROL DIPHOSPHATE	True	agonist	ChEMBL	0.08178765
2099	ESR1	9.8491e-14	7.3508	IDOXIFENE	False	modulator	ChEMBL	0.061340737
2099	ESR1	9.8491e-14	7.3508	MEGESTROL ACETATE	True	NULL	TEND	0.0545251
2099	ESR1	9.8491e-14	7.3508	TOREMIFENE	True	NULL	TEND	0.1132444383228493
2099	ESR1	9.8491e-14	7.3508	SELECTIVE ESTROGEN RECEPTOR MODULATOR TAS-108	False	NULL	TTD	0.2453629496995069
2099	ESR1	9.8491e-14	7.3508	ABEMACICLIB	True	NULL	FDA	0.038741518
2099	ESR1	9.8491e-14	7.3508	DIENESTROL	True	NULL	TTD	0.1752592497853621
2099	ESR1	9.8491e-14	7.3508	ELACESTRANT	True	NULL	TTD	0.6134073742487676
2099	ESR1	9.8491e-14	7.3508	TAMOXIFEN	True	NULL	TTD	0.056622219
2099	ESR1	9.8491e-14	7.3508	ESTRADIOL CYPIONATE	True	NULL	TTD	0.2453629496995069
2099	ESR1	9.8491e-14	7.3508	TAMOXIFEN	True	NULL	TEND	0.056622219
2099	ESR1	9.8491e-14	7.3508	FULVESTRANT	True	NULL	TEND	0.2044691247495891
2099	ESR1	9.8491e-14	7.3508	ESTRADIOL VALERATE	True	NULL	TTD	0.062645859
2099	ESR1	9.8491e-14	7.3508	ESTRADIOL VALERATE	True	agonist	ChEMBL	0.062645859
2099	ESR1	9.8491e-14	7.3508	CHEMBL:CHEMBL1091137	False	NULL	DTC	0.4907258993990139
2099	ESR1	9.8491e-14	7.3508	EXEMESTANE	True	NULL	PharmGKB	0.072165573
2099	ESR1	9.8491e-14	7.3508	ESTRADIOL VALERATE	True	agonist	ChEMBL	0.062645859
2099	ESR1	9.8491e-14	7.3508	ELACESTRANT	True	cleavage	ChEMBL	0.6134073742487676
2099	ESR1	9.8491e-14	7.3508	LASOFOXIFENE	True	modulator	ChEMBL	0.2453629496995069
2099	ESR1	9.8491e-14	7.3508	ACRYLAMIDE	True	NULL	DTC	0.2453629496995069
2099	ESR1	9.8491e-14	7.3508	PROPYLPARABEN	True	NULL	DTC	0.04907259
2099	ESR1	9.8491e-14	7.3508	CHEMBL:CHEMBL85826	False	NULL	DTC	0.02726255
2099	ESR1	9.8491e-14	7.3508	FULVESTRANT	True	inhibitor	TALC	0.2044691247495891
2099	ESR1	9.8491e-14	7.3508	ELACESTRANT	True	NULL	TdgClinicalTrial	0.6134073742487676
2099	ESR1	9.8491e-14	7.3508	PCC0208017	False	inhibitor	GuideToPharmacology	0.1226814748497534
2099	ESR1	9.8491e-14	7.3508	TAMOXIFEN	True	NULL	CIViC	0.056622219
2099	ESR1	9.8491e-14	7.3508	LETROZOLE	True	NULL	CIViC	0.0545251
2099	ESR1	9.8491e-14	7.3508	MEGESTROL ACETATE	True	NULL	TdgClinicalTrial	0.0545251
2099	ESR1	9.8491e-14	7.3508	METHOXSALEN	True	NULL	DTC	0.02726255
2099	ESR1	9.8491e-14	7.3508	EXEMESTANE	True	NULL	CGI	0.072165573
2099	ESR1	9.8491e-14	7.3508	PALBOCICLIB	True	NULL	CIViC	0.020029629
2099	ESR1	9.8491e-14	7.3508	ANASTROZOLE	True	NULL	ClearityFoundationBiomarkers	0.056622219
2099	ESR1	9.8491e-14	7.3508	LETROZOLE	True	NULL	ClearityFoundationBiomarkers	0.0545251
2099	ESR1	9.8491e-14	7.3508	TAMOXIFEN	True	NULL	ClearityFoundationBiomarkers	0.056622219
2099	ESR1	9.8491e-14	7.3508	GW7647	False	NULL	DTC	0.008178765
2099	ESR1	9.8491e-14	7.3508	ESTRONE	True	NULL	DTC	0.1115286134997759
2099	ESR1	9.8491e-14	7.3508	DIENESTROL	True	NULL	DTC	0.1752592497853621
2099	ESR1	9.8491e-14	7.3508	GLYCITEIN	False	NULL	DTC	0.4907258993990139
2099	ESR1	9.8491e-14	7.3508	PALBOCICLIB	True	NULL	FDA	0.020029629
2099	ESR1	9.8491e-14	7.3508	LASOFOXIFENE	True	NULL	TdgClinicalTrial	0.2453629496995069
2099	ESR1	9.8491e-14	7.3508	NORELGESTROMIN	True	NULL	TdgClinicalTrial	0.08178765
2099	ESR1	9.8491e-14	7.3508	DESOGESTREL	True	NULL	TdgClinicalTrial	0.1226814748497534
2099	ESR1	9.8491e-14	7.3508	NORGESTREL	True	NULL	TdgClinicalTrial	0.08178765
2099	ESR1	9.8491e-14	7.3508	ESTRONE	True	NULL	TEND	0.1115286134997759
2099	ESR1	9.8491e-14	7.3508	VINTAFOLIDE	False	inhibitor	ClearityFoundationClinicalTrial	0.1226814748497534
2099	ESR1	9.8491e-14	7.3508	ELACESTRANT	True	NULL	CIViC	0.6134073742487676
2099	ESR1	9.8491e-14	7.3508	ORTHOTOLIDINE	False	NULL	DTC	0.061340737
2099	ESR1	9.8491e-14	7.3508	CHLOROTRIANISENE	True	NULL	TEND	0.1962903597596056
2099	ESR1	9.8491e-14	7.3508	POLYESTRADIOL PHOSPHATE	True	agonist	ChEMBL	0.08178765
2099	ESR1	9.8491e-14	7.3508	FENRETINIDE	True	NULL	DTC	0.009437037
2099	ESR1	9.8491e-14	7.3508	CLOMIPHENE CITRATE	True	modulator	ChEMBL	0.1226814748497534
2099	ESR1	9.8491e-14	7.3508	SYNTHETIC CONJUGATED ESTROGENS, B	True	agonist	ChEMBL	0.1226814748497534
2099	ESR1	9.8491e-14	7.3508	ACOLBIFENE	False	modulator	ChEMBL	0.2453629496995069
2099	ESR1	9.8491e-14	7.3508	ESTRIOL	True	modulator	ChEMBL	0.2453629496995069
2099	ESR1	9.8491e-14	7.3508	PROPYLPYRAZOLETRIOL	False	NULL	DTC	0.020446912
2099	ESR1	9.8491e-14	7.3508	4-NONYLPHENOL	False	NULL	DTC	0.04907259
2099	ESR1	9.8491e-14	7.3508	ALACHLOR	False	NULL	DTC	0.08178765
2099	ESR1	9.8491e-14	7.3508	TAMOXIFEN CITRATE	True	NULL	DTC	0.025827679
2099	ESR1	9.8491e-14	7.3508	CAMPHOR OIL	True	NULL	DTC	0.08178765
2099	ESR1	9.8491e-14	7.3508	DOCETAXEL ANHYDROUS	True	NULL	FDA	0.00591236
2099	ESR1	9.8491e-14	7.3508	TOREMIFENE	True	NULL	TdgClinicalTrial	0.1132444383228493
2099	ESR1	9.8491e-14	7.3508	PALMITATE	True	NULL	DTC	0.1226814748497534
2099	ESR1	9.8491e-14	7.3508	ESTRIOL	True	NULL	TdgClinicalTrial	0.2453629496995069
2099	ESR1	9.8491e-14	7.3508	GTX-758	False	NULL	TTD	0.2453629496995069
2099	ESR1	9.8491e-14	7.3508	BRILANESTRANT	False	NULL	TTD	0.736088849
2099	ESR1	9.8491e-14	7.3508	PROGESTERONE	True	NULL	TdgClinicalTrial	0.008317388
2099	ESR1	9.8491e-14	7.3508	EVEROLIMUS	True	NULL	CGI	0.02103111
2099	ESR1	9.8491e-14	7.3508	ESTRONE	True	NULL	TdgClinicalTrial	0.1115286134997759
2099	ESR1	9.8491e-14	7.3508	TESTOSTERONE	True	NULL	DTC	0.012582715
2099	ESR1	9.8491e-14	7.3508	TRIAMTERENE	True	NULL	DTC	0.013631275
2099	ESR1	9.8491e-14	7.3508	PROTOAPIGENONE	False	NULL	DTC	0.03505185
2099	ESR1	9.8491e-14	7.3508	AFIMOXIFENE	False	NULL	TTD	0.087629625
2099	ESR1	9.8491e-14	7.3508	ICI-164384	False	NULL	DTC	0.2453629496995069
2099	ESR1	9.8491e-14	7.3508	CHEMBL:CHEMBL1523215	False	NULL	DTC	0.061340737
2099	ESR1	9.8491e-14	7.3508	QUINESTROL	True	NULL	TdgClinicalTrial	0.1962903597596056
2099	ESR1	9.8491e-14	7.3508	QUINESTROL	True	NULL	TEND	0.1962903597596056
2099	ESR1	9.8491e-14	7.3508	DIETHYLSTILBESTROL	True	NULL	TTD	0.044611445
2099	ESR1	9.8491e-14	7.3508	PCC0105003	False	inhibitor	GuideToPharmacology	0.061340737
2099	ESR1	9.8491e-14	7.3508	DAIDZEIN	False	NULL	DTC	0.025827679
2099	ESR1	9.8491e-14	7.3508	MASOPROCOL	True	NULL	DTC	0.005333977
2099	ESR1	9.8491e-14	7.3508	ALOE-EMODIN	False	NULL	DTC	0.061340737
2099	ESR1	9.8491e-14	7.3508	GUTHION	False	NULL	DTC	0.020446912
2099	ESR1	9.8491e-14	7.3508	CHLORANIL	False	NULL	DTC	0.01635753
2099	ESR1	9.8491e-14	7.3508	RESVERATROL	True	NULL	DTC	0.005007407
2099	ESR1	9.8491e-14	7.3508	GUGGULSTERONE	False	NULL	DTC	0.02726255
2099	ESR1	9.8491e-14	7.3508	ACETOCHLOR	False	NULL	DTC	0.04907259
2099	ESR1	9.8491e-14	7.3508	IODINE	True	NULL	TdgClinicalTrial	0.2453629496995069
2099	ESR1	9.8491e-14	7.3508	NULL	False	NULL	TTD	NULL
2099	ESR1	9.8491e-14	7.3508	NULL	False	NULL	TTD	NULL
2099	ESR1	9.8491e-14	7.3508	NULL	False	NULL	TTD	NULL
2099	ESR1	9.8491e-14	7.3508	ALFATRADIOL	False	NULL	DTC	0.1226814748497534
2099	ESR1	9.8491e-14	7.3508	PALBOCICLIB	True	NULL	PharmGKB	0.020029629
2099	ESR1	9.8491e-14	7.3508	ETHYLENEDIAMINE	True	NULL	DTC	0.2453629496995069
2099	ESR1	9.8491e-14	7.3508	BAZEDOXIFENE ACETATE	True	modulator	ChEMBL	0.08178765
2099	ESR1	9.8491e-14	7.3508	GOSSYPOL	False	NULL	DTC	0.005111728
2099	ESR1	9.8491e-14	7.3508	ESTROGEN	True	NULL	TTD	0.2453629496995069
2099	ESR1	9.8491e-14	7.3508	ARZOXIFENE	False	NULL	TTD	0.3680444245492605
2099	ESR1	9.8491e-14	7.3508	ESTETROL	True	agonist	ChEMBL	0.2453629496995069
2099	ESR1	9.8491e-14	7.3508	DOMIPHEN BROMIDE	False	NULL	DTC	0.03505185
2099	ESR1	9.8491e-14	7.3508	ESTROGENS, ESTERIFIED (USP)	True	agonist	ChEMBL	0.2453629496995069
2099	ESR1	9.8491e-14	7.3508	ETHYNODIOL DIACETATE	True	NULL	TEND	0.1226814748497534
2099	ESR1	9.8491e-14	7.3508	DROLOXIFENE	False	modulator	ChEMBL	0.040893825
2099	ESR1	9.8491e-14	7.3508	ARZOXIFENE	False	modulator	ChEMBL	0.3680444245492605
2099	ESR1	9.8491e-14	7.3508	STANOLONE	False	NULL	DTC	0.040893825
2099	ESR1	9.8491e-14	7.3508	CAPTAN	False	NULL	DTC	0.018874073
2099	ESR1	9.8491e-14	7.3508	AMI-1	False	NULL	DTC	0.1635752997996713
2099	ESR1	9.8491e-14	7.3508	CHEMBL:CHEMBL2071180	False	NULL	DTC	0.4907258993990139
2099	ESR1	9.8491e-14	7.3508	BAZEDOXIFENE	True	NULL	TTD	0.09814518
2099	ESR1	9.8491e-14	7.3508	RITUXIMAB	True	NULL	PharmGKB	0.01090502
2099	ESR1	9.8491e-14	7.3508	RALOXIFENE HYDROCHLORIDE	True	NULL	TdgClinicalTrial	0.029443554
2099	ESR1	9.8491e-14	7.3508	RALOXIFENE HYDROCHLORIDE	True	NULL	TEND	0.029443554
2099	ESR1	9.8491e-14	7.3508	NULL	False	NULL	TTD	NULL
2099	ESR1	9.8491e-14	7.3508	NULL	False	NULL	TTD	NULL
2099	ESR1	9.8491e-14	7.3508	NULL	False	NULL	TTD	NULL
2099	ESR1	9.8491e-14	7.3508	NULL	False	NULL	TTD	NULL
2099	ESR1	9.8491e-14	7.3508	NOMEGESTROL ACETATE	False	NULL	TTD	0.1226814748497534
2099	ESR1	9.8491e-14	7.3508	CHEMBL:CHEMBL184450	False	NULL	DTC	0.017525925
2099	ESR1	9.8491e-14	7.3508	DIETHYLSTILBESTROL	True	agonist	ChEMBL	0.044611445
2099	ESR1	9.8491e-14	7.3508	IXABEPILONE	True	NULL	PharmGKB	0.022305723
2099	ESR1	9.8491e-14	7.3508	LAPATINIB	True	NULL	PharmGKB	0.023744802
2099	ESR1	9.8491e-14	7.3508	NORGESTIMATE	True	NULL	TdgClinicalTrial	0.09814518
2099	ESR1	9.8491e-14	7.3508	ALL-TRANS-RETINAL	False	NULL	DTC	0.03505185
2099	ESR1	9.8491e-14	7.3508	TRIADIMEFON	False	NULL	DTC	0.1226814748497534
2099	ESR1	9.8491e-14	7.3508	CHEMBL:CHEMBL329673	False	NULL	DTC	0.022305723
2099	ESR1	9.8491e-14	7.3508	TRIPHENYLSTANNANOL	False	NULL	DTC	0.04907259
2099	ESR1	9.8491e-14	7.3508	DOXORUBICIN HYDROCHLORIDE	True	NULL	DTC	0.001635753
2099	ESR1	9.8491e-14	7.3508	SACITUZUMAB GOVITECAN	True	NULL	PharmGKB	0.02726255
2099	ESR1	9.8491e-14	7.3508	LEVONORGESTREL	True	NULL	TdgClinicalTrial	0.0701037
2099	ESR1	9.8491e-14	7.3508	CYCLOFENIL	True	NULL	TTD	0.1226814748497534
2099	ESR1	9.8491e-14	7.3508	FOSFESTROL	False	NULL	TTD	0.2453629496995069
2099	ESR1	9.8491e-14	7.3508	DAUNORUBICIN HYDROCHLORIDE	True	NULL	DTC	0.007435241
2099	ESR1	9.8491e-14	7.3508	MEDROXYPROGESTERONE	True	NULL	PharmGKB	0.0701037
2099	ESR1	9.8491e-14	7.3508	ESTRONE	True	agonist	ChEMBL	0.1115286134997759
2099	ESR1	9.8491e-14	7.3508	PHENYLMERCURIC ACETATE	False	NULL	DTC	0.012268147
2099	ESR1	9.8491e-14	7.3508	CHEMBL:CHEMBL2313444	False	NULL	DTC	0.4907258993990139
2099	ESR1	9.8491e-14	7.3508	TAMOXIFEN	True	NULL	FDA	0.056622219
2099	ESR1	9.8491e-14	7.3508	TOREMIFENE	True	NULL	FDA	0.1132444383228493
2099	ESR1	9.8491e-14	7.3508	CAPIVASERTIB	True	NULL	PharmGKB	0.017525925
2099	ESR1	9.8491e-14	7.3508	DESOGESTREL	True	NULL	TEND	0.1226814748497534
2099	ESR1	9.8491e-14	7.3508	KAEMPHEROL	False	NULL	DTC	0.013631275
2099	ESR1	9.8491e-14	7.3508	ESTRADIOL VALERATE	True	NULL	TTD	0.062645859
2099	ESR1	9.8491e-14	7.3508	ICARITIN	False	NULL	TTD	0.2453629496995069
2099	ESR1	9.8491e-14	7.3508	MITOTANE	True	NULL	TTD	0.02726255
2099	ESR1	9.8491e-14	7.3508	FULVESTRANT	True	NULL	CIViC	0.2044691247495891
