gene_a,gene_b,inhibition_a,inhibition_b,growth_a,growth_b,growth_combo,bliss_expected,bliss_score,potency,computed_toxicity
b1535,b1727,1.0,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
b1535,b1738,0.5,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
b1535,b1738,0.5,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
b1535,b1738,0.5,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
b1535,b1738,0.7,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
b1535,b1738,0.7,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
b1535,b1738,0.7,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
b1535,b1738,1.0,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
b1535,b1738,1.0,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
b1535,b1738,1.0,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
b1535,b1812,0.5,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
b1535,b1812,0.5,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
b1535,b1812,0.5,1.0,1.0,-0.0,0.0,-0.0,-0.0,1.0,0.4665
b1535,b1812,0.7,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
b1535,b1812,0.7,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
b1535,b1812,0.7,1.0,1.0,-0.0,0.0,-0.0,-0.0,1.0,0.4665
b1535,b1812,1.0,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
b1535,b1812,1.0,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
b1535,b1812,1.0,1.0,1.0,-0.0,0.0,-0.0,-0.0,1.0,0.4665
b1535,b2034,0.5,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
b1535,b2034,0.5,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
b1535,b2034,0.5,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
b1535,b2034,0.7,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
b1535,b2034,0.7,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
b1535,b2034,0.7,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
b1535,b2034,1.0,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
b1535,b2034,1.0,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
b1535,b2034,1.0,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
b1535,b2131,0.5,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
b1535,b2131,0.5,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
b1535,b2131,0.5,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
b1535,b2131,0.7,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
b1535,b2131,0.7,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
b1535,b2131,0.7,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
b1535,b2131,1.0,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
b1535,b2131,1.0,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
b1535,b2131,1.0,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
b1535,b2291,0.5,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.506
b1535,b2291,0.5,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.506
b1535,b2291,0.5,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.506
b1535,b2291,0.7,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.506
b1535,b2291,0.7,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.506
b1535,b2291,0.7,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.506
b1535,b2291,1.0,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.506
b1535,b2291,1.0,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.506
b1535,b2291,1.0,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.506
b1662,b1679,0.5,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1662,b1679,0.5,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1662,b1679,0.5,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1662,b1679,0.7,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1662,b1679,0.7,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1662,b1679,0.7,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1662,b1679,1.0,0.5,-0.0,1.0,-0.0,-0.0,0.0,1.0,0.0715
b1662,b1679,1.0,0.7,-0.0,1.0,0.0,-0.0,-0.0,1.0,0.0715
b1662,b1679,1.0,1.0,-0.0,1.0,0.0,-0.0,-0.0,1.0,0.0715
b1662,b1727,0.5,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1662,b1727,0.5,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1662,b1727,0.5,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1662,b1727,0.7,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1662,b1727,0.7,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1662,b1727,0.7,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1662,b1727,1.0,0.5,-0.0,1.0,-0.0,-0.0,0.0,1.0,0.0715
b1662,b1727,1.0,0.7,-0.0,1.0,0.0,-0.0,-0.0,1.0,0.0715
b1662,b1727,1.0,1.0,-0.0,1.0,0.0,-0.0,-0.0,1.0,0.0715
b1662,b1738,0.5,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1662,b1738,0.5,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1662,b1738,0.5,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1662,b1738,0.7,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1662,b1738,0.7,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1662,b1738,0.7,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1662,b1738,1.0,0.5,-0.0,1.0,-0.0,-0.0,0.0,1.0,0.0715
b1662,b1738,1.0,0.7,-0.0,1.0,0.0,-0.0,-0.0,1.0,0.0715
b1662,b1738,1.0,1.0,-0.0,1.0,0.0,-0.0,-0.0,1.0,0.0715
b1662,b1812,0.5,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1662,b1812,0.5,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1662,b1812,0.5,1.0,1.0,-0.0,0.0,-0.0,-0.0,1.0,0.0715
b1662,b1812,0.7,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1662,b1812,0.7,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1662,b1812,0.7,1.0,1.0,-0.0,0.0,-0.0,-0.0,1.0,0.0715
b1662,b1812,1.0,0.5,-0.0,1.0,-0.0,-0.0,0.0,1.0,0.0715
b1662,b1812,1.0,0.7,-0.0,1.0,0.0,-0.0,-0.0,1.0,0.0715
b1662,b1812,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0715
b1662,b2034,0.5,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1662,b2034,0.5,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1662,b2034,0.5,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1662,b2034,0.7,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1662,b2034,0.7,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1662,b2034,0.7,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1662,b2034,1.0,0.5,-0.0,1.0,-0.0,-0.0,0.0,1.0,0.0715
b1662,b2034,1.0,0.7,-0.0,1.0,0.0,-0.0,-0.0,1.0,0.0715
b1662,b2034,1.0,1.0,-0.0,1.0,0.0,-0.0,-0.0,1.0,0.0715
b1662,b2131,0.5,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1662,b2131,0.5,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1662,b2131,0.5,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1662,b2131,0.7,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1662,b2131,0.7,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1662,b2131,0.7,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1662,b2131,1.0,0.5,-0.0,1.0,-0.0,-0.0,0.0,1.0,0.0715
b1662,b2131,1.0,0.7,-0.0,1.0,0.0,-0.0,-0.0,1.0,0.0715
b1662,b2131,1.0,1.0,-0.0,1.0,0.0,-0.0,-0.0,1.0,0.0715
b1662,b2291,0.5,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
b1662,b2291,0.5,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
b1662,b2291,0.5,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
b1662,b2291,0.7,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
b1662,b2291,0.7,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
b1662,b2291,0.7,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
b1662,b2291,1.0,0.5,-0.0,1.0,-0.0,-0.0,0.0,1.0,0.4665
b1662,b2291,1.0,0.7,-0.0,1.0,0.0,-0.0,-0.0,1.0,0.4665
b1662,b2291,1.0,1.0,-0.0,1.0,0.0,-0.0,-0.0,1.0,0.4665
b1679,b1727,0.5,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1679,b1727,0.5,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1679,b1727,0.5,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1679,b1727,0.7,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1679,b1727,0.7,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1679,b1727,0.7,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1679,b1727,1.0,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1679,b1727,1.0,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1679,b1727,1.0,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1679,b1738,0.5,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1679,b1738,0.5,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1679,b1738,0.5,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1679,b1738,0.7,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1679,b1738,0.7,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1679,b1738,0.7,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1679,b1738,1.0,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1679,b1738,1.0,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1679,b1738,1.0,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1679,b1812,0.5,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1679,b1812,0.5,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1679,b1812,0.5,1.0,1.0,-0.0,0.0,-0.0,-0.0,1.0,0.0715
b1679,b1812,0.7,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1679,b1812,0.7,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1679,b1812,0.7,1.0,1.0,-0.0,0.0,-0.0,-0.0,1.0,0.0715
b1679,b1812,1.0,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1679,b1812,1.0,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1679,b1812,1.0,1.0,1.0,-0.0,0.0,-0.0,-0.0,1.0,0.0715
b1679,b2034,0.5,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1679,b2034,0.5,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1679,b2034,0.5,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1679,b2034,0.7,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1679,b2034,0.7,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1679,b2034,0.7,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1679,b2034,1.0,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1679,b2034,1.0,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1679,b2034,1.0,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1679,b2131,0.5,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1679,b2131,0.5,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1679,b2131,0.5,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1679,b2131,0.7,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1679,b2131,0.7,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1679,b2131,0.7,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1679,b2131,1.0,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1679,b2131,1.0,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1679,b2131,1.0,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1679,b2291,0.5,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
b1679,b2291,0.5,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
b1679,b2291,0.5,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
b1679,b2291,0.7,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
b1679,b2291,0.7,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
b1679,b2291,0.7,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
b1679,b2291,1.0,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
b1679,b2291,1.0,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
b1679,b2291,1.0,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
b1727,b1738,0.5,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1727,b1738,0.5,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1727,b1738,0.5,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1727,b1738,0.7,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1727,b1738,0.7,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1727,b1738,0.7,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1727,b1738,1.0,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1727,b1738,1.0,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1727,b1738,1.0,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1727,b1812,0.5,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1727,b1812,0.5,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1727,b1812,0.5,1.0,1.0,-0.0,0.0,-0.0,-0.0,1.0,0.0715
b1727,b1812,0.7,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1727,b1812,0.7,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1727,b1812,0.7,1.0,1.0,-0.0,0.0,-0.0,-0.0,1.0,0.0715
b1727,b1812,1.0,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1727,b1812,1.0,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1727,b1812,1.0,1.0,1.0,-0.0,0.0,-0.0,-0.0,1.0,0.0715
b1727,b2034,0.5,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1727,b2034,0.5,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1727,b2034,0.5,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1727,b2034,0.7,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1727,b2034,0.7,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1727,b2034,0.7,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1727,b2034,1.0,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1727,b2034,1.0,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1727,b2034,1.0,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1727,b2131,0.5,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1727,b2131,0.5,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1727,b2131,0.5,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1727,b2131,0.7,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1727,b2131,0.7,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1727,b2131,0.7,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1727,b2131,1.0,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1727,b2131,1.0,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1727,b2131,1.0,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1727,b2291,0.5,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
b1727,b2291,0.5,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
b1727,b2291,0.5,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
b1727,b2291,0.7,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
b1727,b2291,0.7,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
b1727,b2291,0.7,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
b1727,b2291,1.0,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
b1727,b2291,1.0,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
b1727,b2291,1.0,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
b1738,b1812,0.5,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1738,b1812,0.5,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1738,b1812,0.5,1.0,1.0,-0.0,0.0,-0.0,-0.0,1.0,0.0715
b1738,b1812,0.7,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1738,b1812,0.7,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1738,b1812,0.7,1.0,1.0,-0.0,0.0,-0.0,-0.0,1.0,0.0715
b1738,b1812,1.0,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1738,b1812,1.0,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1738,b1812,1.0,1.0,1.0,-0.0,0.0,-0.0,-0.0,1.0,0.0715
b1738,b2034,0.5,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1738,b2034,0.5,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1738,b2034,0.5,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1738,b2034,0.7,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1738,b2034,0.7,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1738,b2034,0.7,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1738,b2034,1.0,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1738,b2034,1.0,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1738,b2034,1.0,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1738,b2131,0.5,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1738,b2131,0.5,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1738,b2131,0.5,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1738,b2131,0.7,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1738,b2131,0.7,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1738,b2131,0.7,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1738,b2131,1.0,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1738,b2131,1.0,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1738,b2131,1.0,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1738,b2291,0.5,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
b1738,b2291,0.5,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
b1738,b2291,0.5,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
b1738,b2291,0.7,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
b1738,b2291,0.7,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
b1738,b2291,0.7,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
b1738,b2291,1.0,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
b1738,b2291,1.0,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
b1738,b2291,1.0,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
b1812,b2034,0.5,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1812,b2034,0.5,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1812,b2034,0.5,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1812,b2034,0.7,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1812,b2034,0.7,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1812,b2034,0.7,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1812,b2034,1.0,0.5,-0.0,1.0,0.0,-0.0,-0.0,1.0,0.0715
b1812,b2034,1.0,0.7,-0.0,1.0,-0.0,-0.0,0.0,1.0,0.0715
b1812,b2034,1.0,1.0,-0.0,1.0,-0.0,-0.0,0.0,1.0,0.0715
b1812,b2131,0.5,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1812,b2131,0.5,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1812,b2131,0.5,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1812,b2131,0.7,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1812,b2131,0.7,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1812,b2131,0.7,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b1812,b2131,1.0,0.5,-0.0,1.0,0.0,-0.0,-0.0,1.0,0.0715
b1812,b2131,1.0,0.7,-0.0,1.0,-0.0,-0.0,0.0,1.0,0.0715
b1812,b2131,1.0,1.0,-0.0,1.0,-0.0,-0.0,0.0,1.0,0.0715
b1812,b2291,0.5,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
b1812,b2291,0.5,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
b1812,b2291,0.5,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
b1812,b2291,0.7,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
b1812,b2291,0.7,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
b1812,b2291,0.7,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
b1812,b2291,1.0,0.5,-0.0,1.0,0.0,-0.0,-0.0,1.0,0.4665
b1812,b2291,1.0,0.7,-0.0,1.0,-0.0,-0.0,0.0,1.0,0.4665
b1812,b2291,1.0,1.0,-0.0,1.0,-0.0,-0.0,0.0,1.0,0.4665
b2034,b2131,0.5,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b2034,b2131,0.5,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b2034,b2131,0.5,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b2034,b2131,0.7,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b2034,b2131,0.7,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b2034,b2131,0.7,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b2034,b2131,1.0,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b2034,b2131,1.0,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b2034,b2131,1.0,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0715
b2034,b2291,0.5,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
b2034,b2291,0.5,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
b2034,b2291,0.5,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
b2034,b2291,0.7,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
b2034,b2291,0.7,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
b2034,b2291,0.7,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
b2034,b2291,1.0,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
b2034,b2291,1.0,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
b2034,b2291,1.0,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
b2131,b2291,0.5,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
b2131,b2291,0.5,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
b2131,b2291,0.5,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
b2131,b2291,0.7,0.5,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
b2131,b2291,0.7,0.7,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
b2131,b2291,0.7,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.4665
